VCD info: dumpfile soc_top_tb.vcd opened for output.
[TB] Applying System Reset Initialization...
Time=5270ns | PC=0x0000040c | ALU_Result=0x00003005 | APB_Sel=0 | RAM_Sel=1
Time=5290ns | PC=0x00000410 | ALU_Result=0x000000ff | APB_Sel=1 | RAM_Sel=0
Time=5310ns | PC=0x00000414 | ALU_Result=0x00003000 | APB_Sel=0 | RAM_Sel=1
Time=5330ns | PC=0x00000418 | ALU_Result=0x00003000 | APB_Sel=1 | RAM_Sel=0
Time=5350ns | PC=0x0000041c | ALU_Result=0x00000000 | APB_Sel=1 | RAM_Sel=0
Time=5370ns | PC=0x00000420 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5390ns | PC=0x00000424 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5410ns | PC=0x00000428 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5430ns | PC=0x0000042c | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5450ns | PC=0x00000430 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5470ns | PC=0x00000434 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5490ns | PC=0x00000438 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5510ns | PC=0x0000043c | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5530ns | PC=0x00000440 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5550ns | PC=0x00000444 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5570ns | PC=0x00000448 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5590ns | PC=0x0000044c | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5610ns | PC=0x00000450 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
Time=5630ns | PC=0x00000454 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
[VERIFICATION COMPLETE] All primary structural execution pathways checked successfully.
tb/tb_soc_final.v:152: $finish called at 5650000 (1ps)
Time=5650ns | PC=0x00000458 | ALU_Result=0x00000000 | APB_Sel=0 | RAM_Sel=1
